miRNA,PMID,Entrez Gene Id
hsa-miR-192,17242205,285643
hsa-miR-192,17242205,286148
hsa-miR-192,17242205,339456
hsa-miR-192,16822819,342096
hsa-miR-192,17242205,399511
hsa-miR-192,17242205,440311
hsa-miR-192,17242205,442113
hsa-miR-192,17242205,643873
hsa-miR-192,17242205,644101
hsa-miR-192,17242205,644589
hsa-miR-192,17242205,645630
hsa-miR-192,17242205,646819
hsa-miR-192,17242205,652826
hsa-miR-192,17242205,653361
hsa-miR-192,17242205,653884
hsa-miR-192,17242205,654364
hsa-miR-192,17242205,729198
hsa-miR-192,17242205,100130383
hsa-miR-192,17242205,100130561
hsa-miR-192,17242205,100131565
hsa-miR-192,17242205,100133042
hsa-miR-192,17242205,100133398
hsa-miR-192,17242205,100133775
hsa-miR-195,17242205,23
hsa-miR-195,17242205,332
hsa-miR-195,17242205,580
hsa-miR-195,17242205,595
hsa-miR-195,17242205,699
hsa-miR-195,17242205,746
hsa-miR-195,17242205,760
hsa-miR-195,17242205,898
hsa-miR-195,17242205,983
hsa-miR-195,17242205,1021
hsa-miR-195,17242205,1490
hsa-miR-195,17242205,1591
hsa-miR-195,17242205,1627
hsa-miR-195,17242205,1848
hsa-miR-195,17242205,2146
hsa-miR-195,17242205,2175
hsa-miR-195,17242205,2673
hsa-miR-195,17242205,2872
hsa-miR-195,17242205,3070
hsa-miR-195,17242205,3397
hsa-miR-195,17242205,3417
hsa-miR-195,17242205,3783
hsa-miR-195,17242205,3988
hsa-miR-195,17242205,4082
hsa-miR-195,17242205,4126
hsa-miR-195,17242205,4172
hsa-miR-195,17242205,4601
hsa-miR-195,17242205,4609
hsa-miR-195,17242205,4953
hsa-miR-195,17242205,5110
hsa-miR-195,17242205,5347
hsa-miR-195,17242205,5372
hsa-miR-195,17242205,5393
hsa-miR-195,17242205,5420
hsa-miR-195,17242205,5537
hsa-miR-195,17242205,5566
hsa-miR-195,17242205,5693
hsa-miR-195,17242205,5917
hsa-miR-195,17242205,5984
hsa-miR-195,17242205,5993
hsa-miR-195,17242205,6241
hsa-miR-195,17242205,6505
hsa-miR-195,17242205,6631
hsa-miR-195,17242205,6659
hsa-miR-195,17242205,6734
hsa-miR-195,17242205,6895
hsa-miR-195,17242205,6992
hsa-miR-195,17242205,7025
hsa-miR-195,17242205,7259
hsa-miR-195,17242205,7263
hsa-miR-195,17242205,7335
hsa-miR-195,17242205,7390
hsa-miR-195,17242205,7398
hsa-miR-195,17242205,7533
hsa-miR-195,17242205,8019
hsa-miR-195,17242205,8091
hsa-miR-195,17242205,8318
hsa-miR-195,17242205,8562
hsa-miR-195,17242205,8635
hsa-miR-195,17242205,8728
hsa-miR-195,17242205,8760
hsa-miR-195,17242205,8883
hsa-miR-195,17242205,9048
hsa-miR-195,17242205,9156
hsa-miR-195,17242205,9552
hsa-miR-195,17242205,9689
hsa-miR-195,17242205,9874
hsa-miR-195,17242205,9918
hsa-miR-195,17242205,9961
hsa-miR-195,17242205,10036
hsa-miR-195,17242205,10150
hsa-miR-195,17242205,10221
hsa-miR-195,17242205,10284
hsa-miR-195,17242205,10363
hsa-miR-195,17242205,10383
hsa-miR-195,17242205,10422
hsa-miR-195,17242205,10465
hsa-miR-195,17242205,10490
hsa-miR-195,17242205,10512
hsa-miR-195,17242205,10558
hsa-miR-195,17242205,10608
hsa-miR-195,17242205,10614
hsa-miR-195,17242205,10712
hsa-miR-195,17242205,10749
hsa-miR-195,17242205,11004
hsa-miR-195,17242205,11041
hsa-miR-195,17242205,11065
hsa-miR-195,17242205,11202
hsa-miR-195,17242205,11339
hsa-miR-195,17242205,22838
hsa-miR-195,17242205,23234
hsa-miR-195,17242205,23321
hsa-miR-195,17242205,23327
hsa-miR-195,17242205,23339
hsa-miR-195,17242205,23397
hsa-miR-195,17242205,23421
hsa-miR-195,17242205,23499
hsa-miR-195,17242205,23576
hsa-miR-195,17242205,23594
hsa-miR-195,17242205,23731
hsa-miR-195,17242205,25777
hsa-miR-195,17242205,25847
hsa-miR-195,17242205,25977
hsa-miR-195,17242205,26147
hsa-miR-195,17242205,26276
hsa-miR-195,17242205,26959
hsa-miR-195,17242205,27113
hsa-miR-195,17242205,27338
hsa-miR-195,17242205,28970
hsa-miR-195,17242205,29775
hsa-miR-195,17242205,29893
hsa-miR-195,17242205,29968
hsa-miR-195,17242205,51030
hsa-miR-195,17242205,51068
hsa-miR-195,17242205,51116
hsa-miR-195,17242205,51147
hsa-miR-195,17242205,51184
hsa-miR-195,17242205,51517
hsa-miR-195,17242205,51626
hsa-miR-195,17242205,53838
hsa-miR-195,17242205,54206
hsa-miR-195,17242205,54529
hsa-miR-195,17242205,54749
hsa-miR-195,17242205,54926
hsa-miR-195,17242205,54972
hsa-miR-195,17242205,55038
hsa-miR-195,17242205,55052
hsa-miR-195,17242205,55165
hsa-miR-195,17242205,55312
hsa-miR-195,17242205,55585
hsa-miR-195,17242205,55829
hsa-miR-195,17242205,55872
hsa-miR-195,17242205,56654
hsa-miR-195,17242205,56888
hsa-miR-195,17242205,56970
hsa-miR-195,17242205,56997
hsa-miR-195,17242205,57142
hsa-miR-195,17242205,57149
hsa-miR-195,17242205,57405
hsa-miR-195,17242205,57561
hsa-miR-195,17242205,63901
hsa-miR-195,17242205,64112
hsa-miR-195,17242205,64210
hsa-miR-195,17242205,64750
hsa-miR-195,17242205,64768
hsa-miR-195,17242205,65108
hsa-miR-195,17242205,79065
hsa-miR-195,17242205,79073
hsa-miR-195,17242205,79075
hsa-miR-195,17242205,79572
hsa-miR-195,17242205,79672
hsa-miR-195,17242205,79693
hsa-miR-195,17242205,79801
hsa-miR-195,17242205,80179
hsa-miR-195,17242205,83460
hsa-miR-195,17242205,83540
hsa-miR-195,17242205,83590
hsa-miR-195,17242205,83596
hsa-miR-195,17242205,83742
hsa-miR-195,17242205,83956
hsa-miR-195,17242205,84057
hsa-miR-195,17242205,84168
hsa-miR-195,17242205,84317
hsa-miR-195,17242205,84707
hsa-miR-195,17242205,84926
hsa-miR-195,17242205,90441
hsa-miR-195,17242205,90809
hsa-miR-195,17242205,92305
hsa-miR-195,17242205,94241
hsa-miR-195,17242205,113130
hsa-miR-195,17242205,121260
hsa-miR-195,17242205,127262
hsa-miR-195,17242205,127933
hsa-miR-195,17242205,130814
hsa-miR-195,17242205,138151
hsa-miR-195,17242205,152007
hsa-miR-195,17242205,153733
hsa-miR-195,17242205,221002
hsa-miR-195,17242205,285643
hsa-miR-195,17242205,340371
hsa-miR-195,17242205,541578
hsa-miR-195,17242205,653639
hsa-miR-195,17242205,653689
hsa-miR-195,17242205,728294
hsa-miR-195,17242205,100130383
hsa-miR-197,16822819,90
hsa-miR-197,16822819,1066
hsa-miR-197,16822819,1192
hsa-miR-197,16822819,1388
hsa-miR-197,16822819,1540
hsa-miR-197,16822819,1801
hsa-miR-197,16822819,1809
hsa-miR-197,16822819,2309
hsa-miR-197,16822819,2521
hsa-miR-197,16822819,2592
hsa-miR-197,16822819,2804
hsa-miR-197,16822819,3150
hsa-miR-197,16822819,3172
hsa-miR-197,16822819,3184
hsa-miR-197,16822819,3249
hsa-miR-197,16822819,3554
hsa-miR-197,16822819,3831
hsa-miR-197,16822819,4038
hsa-miR-197,16822819,5194
hsa-miR-197,16822819,5576
hsa-miR-197,16822819,5888
hsa-miR-197,16822819,5936
hsa-miR-197,16822819,5989
hsa-miR-197,16822819,6257
hsa-miR-197,16822819,6642
hsa-miR-197,16822819,6787
hsa-miR-197,16822819,6875
hsa-miR-197,16822819,7071
hsa-miR-197,16822819,7259
hsa-miR-197,16822819,7372
hsa-miR-197,16822819,7728
hsa-miR-197,16822819,7757
hsa-miR-197,16822819,7840
hsa-miR-197,16822819,8511
hsa-miR-197,16822819,8558
hsa-miR-197,16822819,8615
hsa-miR-197,16822819,8714
hsa-miR-197,16822819,8870
hsa-miR-197,16822819,9362
hsa-miR-197,16822819,9364
hsa-miR-197,16822819,9473
hsa-miR-197,16822819,10025
hsa-miR-197,16822819,10099
hsa-miR-197,16822819,10551
hsa-miR-197,16822819,11180
hsa-miR-197,16822819,25865
hsa-miR-197,16822819,26003
hsa-miR-197,16822819,26511
hsa-miR-197,16822819,29894
hsa-miR-197,16822819,30846
hsa-miR-197,16822819,51214
hsa-miR-197,16822819,51230
hsa-miR-197,16822819,51268
hsa-miR-197,16822819,51477
hsa-miR-197,16822819,55294
hsa-miR-197,16822819,55900
hsa-miR-197,16822819,131566
hsa-miR-20,17242205,220
hsa-miR-20,17242205,440
hsa-miR-20,17242205,595
hsa-miR-20,17242205,627
hsa-miR-20,17242205,1026
hsa-miR-20,17242205,1073
hsa-miR-20,17242205,1649
hsa-miR-20,17242205,1783
hsa-miR-20,17242205,1808
hsa-miR-20,17242205,1844
hsa-miR-20,17242205,2069
hsa-miR-20,17242205,2152
hsa-miR-20,17242205,3014
hsa-miR-20,17242205,3091
hsa-miR-20,17242205,3949
hsa-miR-20,17242205,4598
hsa-miR-20,17242205,5106
hsa-miR-20,17242205,5594
hsa-miR-20,17242205,6050
hsa-miR-20,17242205,6241
hsa-miR-20,17242205,6301
hsa-miR-20,17242205,7009
hsa-miR-20,17242205,7026
hsa-miR-20,17242205,7374
hsa-miR-20,17242205,8226
hsa-miR-20,17242205,8543
hsa-miR-20,17242205,8604
hsa-miR-20,17242205,8754
hsa-miR-20,17242205,9167
hsa-miR-20,17242205,9802
hsa-miR-20,17242205,9927
hsa-miR-20,17242205,10049
hsa-miR-20,17242205,10933
hsa-miR-20,17242205,10950
hsa-miR-20,17242205,22943
hsa-miR-20,17242205,23119
hsa-miR-20,17242205,23731
hsa-miR-20,17242205,26156
hsa-miR-20,17242205,27430
hsa-miR-20,17242205,29956
hsa-miR-20,17242205,29968
hsa-miR-20,17242205,30815
hsa-miR-20,17242205,51030
hsa-miR-20,17242205,51155
hsa-miR-20,17242205,51776
hsa-miR-20,17242205,54462
hsa-miR-20,17242205,54495
hsa-miR-20,17242205,54700
hsa-miR-20,17242205,54874
hsa-miR-20,17242205,55165
hsa-miR-20,17242205,55388
hsa-miR-20,17242205,55662
hsa-miR-20,17242205,55914
hsa-miR-20,17242205,56674
hsa-miR-20,17242205,57179
hsa-miR-20,17242205,57552
hsa-miR-20,17242205,57761
hsa-miR-20,17242205,79850
hsa-miR-20,17242205,80146
hsa-miR-20,17242205,83667
hsa-miR-20,17242205,83956
hsa-miR-20,17242205,84707
hsa-miR-20,17242205,114049
hsa-miR-20,17242205,400569
hsa-miR-20,17242205,642585
hsa-miR-200a,17242205,51
hsa-miR-200a,17242205,220
hsa-miR-200a,17242205,627
hsa-miR-200a,17242205,1021
hsa-miR-200a,17242205,1808
hsa-miR-200a,17242205,1847
hsa-miR-200a,17242205,1969
hsa-miR-200a,17242205,1979
hsa-miR-200a,17242205,2235
hsa-miR-200a,17242205,3032
hsa-miR-200a,17242205,3038
hsa-miR-200a,17242205,3930
hsa-miR-200a,17242205,4673
hsa-miR-200a,17242205,5160
hsa-miR-200a,17242205,5250
hsa-miR-200a,17242205,5347
hsa-miR-200a,17242205,5366
hsa-miR-200a,17242205,6009
hsa-miR-200a,17242205,6434
hsa-miR-200a,17242205,6505
hsa-miR-200a,17242205,6629
hsa-miR-200a,17242205,6632
hsa-miR-200a,17242205,6782
hsa-miR-200a,17242205,7106
hsa-miR-200a,17242205,7528
hsa-miR-200a,17242205,7803
hsa-miR-200a,17242205,7913
hsa-miR-200a,17242205,8091
hsa-miR-200a,17242205,8394
hsa-miR-200a,17242205,8496
hsa-miR-200a,17242205,8649
hsa-miR-200a,17242205,9026
hsa-miR-200a,17242205,9123
hsa-miR-200a,17242205,9124
hsa-miR-200a,17242205,9993
hsa-miR-200a,17242205,10092
hsa-miR-200a,17242205,10112
hsa-miR-200a,17242205,10221
hsa-miR-200a,17242205,10363
hsa-miR-200a,17242205,10428
hsa-miR-200a,17242205,10434
hsa-miR-200a,17242205,10558
hsa-miR-200a,17242205,10588
hsa-miR-200a,17242205,10617
hsa-miR-200a,17242205,10671
hsa-miR-200a,17242205,10672
hsa-miR-200a,17242205,10951
hsa-miR-200a,17242205,11051
hsa-miR-200a,17242205,11236
hsa-miR-200a,17242205,11332
hsa-miR-200a,17242205,11334
hsa-miR-200a,17242205,23204
hsa-miR-200a,17242205,51022
hsa-miR-200a,17242205,51029
hsa-miR-200a,17242205,51124
hsa-miR-200a,17242205,51170
hsa-miR-200a,17242205,51200
hsa-miR-200a,17242205,51379
hsa-miR-200a,17242205,51528
hsa-miR-200a,17242205,55343
hsa-miR-200a,17242205,55700
hsa-miR-200a,17242205,55890
hsa-miR-200a,17242205,56180
hsa-miR-200a,17242205,56895
hsa-miR-200a,17242205,56998
hsa-miR-200a,17242205,57181
hsa-miR-200a,17242205,57405
hsa-miR-200a,17242205,58486
hsa-miR-200a,17242205,60488
hsa-miR-200a,17242205,64112
hsa-miR-200a,17242205,64645
hsa-miR-200a,17242205,80028
hsa-miR-200a,17242205,80219
hsa-miR-200a,17242205,81611
hsa-miR-200a,17242205,83931
hsa-miR-200a,17242205,84248
hsa-miR-200a,17242205,84324
hsa-miR-200a,17242205,84928
hsa-miR-200a,17242205,84992
hsa-miR-200a,17242205,85025
hsa-miR-200a,17242205,93487
hsa-miR-200a,17242205,94241
hsa-miR-200a,17242205,117143
hsa-miR-200a,17242205,121260
hsa-miR-200a,17242205,131616
hsa-miR-200a,17242205,148479
hsa-miR-200a,17242205,391358
hsa-miR-200a,17242205,100130561
hsa-miR-200a,17242205,100133317
hsa-miR-200b,17242205,871
hsa-miR-200b,17242205,966
hsa-miR-200b,17242205,994
hsa-miR-200b,17242205,1062
hsa-miR-200b,17242205,1073
hsa-miR-200b,17242205,1958
hsa-miR-200b,17242205,1979
hsa-miR-200b,17242205,2960
hsa-miR-200b,17242205,3091
hsa-miR-200b,17242205,3162
hsa-miR-200b,17242205,3189
hsa-miR-200b,17242205,3397
hsa-miR-200b,17242205,3703
hsa-miR-200b,17242205,3783
hsa-miR-200b,17242205,4082
hsa-miR-200b,17242205,4087
hsa-miR-200b,17242205,4116
hsa-miR-200b,17242205,5335
hsa-miR-200b,17242205,5366
hsa-miR-200b,17242205,5376
hsa-miR-200b,17242205,5469
hsa-miR-200b,17242205,5522
hsa-miR-200b,17242205,5954
hsa-miR-200b,17242205,6045
hsa-miR-200b,17242205,6319
hsa-miR-200b,17242205,6731
hsa-miR-200b,17242205,6734
hsa-miR-200b,17242205,7425
hsa-miR-200b,17242205,7993
hsa-miR-200b,17242205,8091
hsa-miR-200b,17242205,8439
hsa-miR-200b,17242205,8732
hsa-miR-200b,17242205,8771
hsa-miR-200b,17242205,9637
hsa-miR-200b,17242205,9647
hsa-miR-200b,17242205,9939
hsa-miR-200b,17242205,10049
hsa-miR-200b,17242205,10552
hsa-miR-200b,17242205,10920
hsa-miR-200b,17242205,10979
hsa-miR-200b,17242205,11334
hsa-miR-200b,17242205,22826
hsa-miR-200b,17242205,22856
hsa-miR-200b,17242205,23264
hsa-miR-200b,17242205,25977
hsa-miR-200b,17242205,29097
hsa-miR-200b,17242205,29982
hsa-miR-200b,17242205,51124
hsa-miR-200b,17242205,51218
hsa-miR-200b,17242205,51247
hsa-miR-200b,17242205,51379
hsa-miR-200b,17242205,51439
hsa-miR-200b,17242205,54206
hsa-miR-200b,17242205,54432
hsa-miR-200b,17242205,54749
hsa-miR-200b,17242205,54969
hsa-miR-200b,17242205,55319
hsa-miR-200b,17242205,64224
hsa-miR-200b,17242205,79801
hsa-miR-200b,17242205,80145
hsa-miR-200b,17242205,81609
hsa-miR-200b,17242205,81611
hsa-miR-200b,17242205,83931
hsa-miR-200b,17242205,90411
hsa-miR-200b,17242205,94081
hsa-miR-200b,17242205,123811
hsa-miR-200b,17242205,646359
hsa-miR-200b,17242205,729143
hsa-miR-21,17991735,136
hsa-miR-21,17991735,274
hsa-miR-21,17991735,317
hsa-miR-21,17991735,355
hsa-miR-21,17991735,400
hsa-miR-21,17991735,605
hsa-miR-21,17991735,659
hsa-miR-21,17991735,665
hsa-miR-21,17991735,857
hsa-miR-21,17991735,858
hsa-miR-21,17991735,889
hsa-miR-21,17991735,891
hsa-miR-21,17991735,900
hsa-miR-21,17991735,938
hsa-miR-21,17991735,960
hsa-miR-21,17991735,966
hsa-miR-21,17991735,1021
hsa-miR-21,17991735,1026
hsa-miR-21,17991735,1060
hsa-miR-21,17991735,1073
hsa-miR-21,17991735,1277
hsa-miR-21,17991735,1318
hsa-miR-21,17991735,1512
hsa-miR-21,17991735,1545
hsa-miR-21,17991735,1643
hsa-miR-21,17991735,1824
hsa-miR-21,17991735,1964
hsa-miR-21,17991735,1979
hsa-miR-21,17991735,2110
hsa-miR-21,17991735,2181
hsa-miR-21,17991735,2744
hsa-miR-21,17991735,2776
hsa-miR-21,17991735,2872
hsa-miR-21,17991735,2908
hsa-miR-21,17991735,2935
hsa-miR-21,17991735,3161
hsa-miR-21,17991735,3202
hsa-miR-21,17991735,3221
hsa-miR-21,17991735,3516
hsa-miR-21,17991735,3572
hsa-miR-21,17991735,3632
hsa-miR-21,17991735,3841
hsa-miR-21,17991735,3866
hsa-miR-21,17991735,3977
hsa-miR-21,17991735,4084
hsa-miR-21,17991735,4091
hsa-miR-21,17991735,4185
hsa-miR-21,17991735,4209
hsa-miR-21,17991735,4664
hsa-miR-21,17991735,4781
hsa-miR-21,17991735,5046
hsa-miR-21,17991735,5189
hsa-miR-21,17991735,5509
hsa-miR-21,17991735,5565
hsa-miR-21,17991735,5630
hsa-miR-21,17991735,5784
hsa-miR-21,17991735,5813
hsa-miR-21,17991735,5930
hsa-miR-21,17991735,5937
hsa-miR-21,17991735,6016
hsa-miR-21,17991735,6049
hsa-miR-21,17991735,6102
hsa-miR-21,17991735,6165
hsa-miR-21,17991735,6167
hsa-miR-21,17991735,6450
hsa-miR-21,17991735,6480
hsa-miR-21,17991735,6571
hsa-miR-21,17991735,6788
hsa-miR-21,17991735,6877
hsa-miR-21,17991735,7074
hsa-miR-21,17991735,7076
hsa-miR-21,17991735,7153
hsa-miR-21,17991735,7357
hsa-miR-21,17991735,7465
hsa-miR-21,17991735,7678
hsa-miR-21,17991735,7743
hsa-miR-21,17991735,7779
hsa-miR-21,17991735,7786
hsa-miR-21,17991735,7832
hsa-miR-21,17991735,7980
hsa-miR-21,17991735,8293
hsa-miR-21,17991735,8320
hsa-miR-21,17991735,8321
hsa-miR-21,17991735,8339
hsa-miR-21,17991735,8343
hsa-miR-21,17991735,8344
hsa-miR-21,17991735,8346
hsa-miR-21,17991735,8347
hsa-miR-21,17991735,8507
hsa-miR-21,17991735,8537
hsa-miR-21,17991735,8555
hsa-miR-21,17991735,8624
hsa-miR-21,17991735,8795
hsa-miR-21,17991735,8797
hsa-miR-21,17991735,8817
hsa-miR-21,17991735,9197
hsa-miR-21,17991735,9252
hsa-miR-21,17991735,9451
hsa-miR-21,17991735,9501
hsa-miR-21,17991735,9518
hsa-miR-21,17991735,9540
hsa-miR-21,17991735,9619
hsa-miR-21,17991735,9655
hsa-miR-21,17991735,9728
hsa-miR-21,17991735,9748
hsa-miR-21,17991735,9765
hsa-miR-21,17991735,9867
hsa-miR-21,17991735,10112
hsa-miR-21,17991735,10168
hsa-miR-21,17991735,10224
hsa-miR-21,17991735,10290
hsa-miR-21,17991735,10424
hsa-miR-21,17991735,10447
hsa-miR-21,17991735,10455
hsa-miR-21,17991735,10491
hsa-miR-21,17991735,10544
hsa-miR-21,17991735,10732
hsa-miR-21,17991735,10904
hsa-miR-21,17991735,10938
hsa-miR-21,17991735,10966
hsa-miR-21,17991735,11022
hsa-miR-21,17991735,11127
hsa-miR-21,17991735,11160
hsa-miR-21,17991735,11163
hsa-miR-21,17991735,11244
hsa-miR-21,17991735,22822
hsa-miR-21,17991735,22902
hsa-miR-21,17991735,22908
hsa-miR-21,17991735,22936
hsa-miR-21,17991735,23086
hsa-miR-21,17991735,23111
hsa-miR-21,17991735,23112
hsa-miR-21,17991735,23164
hsa-miR-21,17991735,23177
hsa-miR-21,17991735,23180
hsa-miR-21,17991735,23204
hsa-miR-21,17991735,23219
hsa-miR-21,17991735,23239
hsa-miR-21,17991735,23263
hsa-miR-21,17991735,23269
hsa-miR-21,17991735,23299
hsa-miR-21,17991735,23321
hsa-miR-21,17991735,23328
hsa-miR-21,17991735,23329
hsa-miR-21,17991735,23405
hsa-miR-21,17991735,23576
hsa-miR-21,17991735,23592
hsa-miR-21,17991735,23678
hsa-miR-21,17991735,25816
hsa-miR-21,17991735,26020
hsa-miR-21,17991735,26060
hsa-miR-21,17991735,26127
hsa-miR-21,17991735,26503
hsa-miR-21,17991735,26524
hsa-miR-21,17991735,26986
hsa-miR-21,17991735,27165
hsa-miR-21,17991735,27244
hsa-miR-21,17991735,27250
hsa-miR-21,17991735,28970
hsa-miR-21,17991735,29904
hsa-miR-21,17991735,30845
hsa-miR-21,17991735,49854
hsa-miR-21,17991735,51030
hsa-miR-21,17991735,51105
hsa-miR-21,17991735,51107
hsa-miR-21,17991735,51161
hsa-miR-21,17991735,51170
hsa-miR-21,17991735,51227
hsa-miR-21,17991735,51231
hsa-miR-21,17991735,51274
hsa-miR-21,17991735,51309
hsa-miR-21,17991735,51616
hsa-miR-21,17991735,51631
hsa-miR-21,17991735,54471
hsa-miR-21,17991735,54520
hsa-miR-21,17991735,54621
hsa-miR-21,17991735,54819
hsa-miR-21,17991735,55103
hsa-miR-21,17991735,55183
hsa-miR-21,17991735,55225
hsa-miR-21,17991735,55285
hsa-miR-21,17991735,55578
hsa-miR-21,17991735,55632
hsa-miR-21,17991735,55691
hsa-miR-21,17991735,55703
hsa-miR-21,17991735,55827
hsa-miR-21,17991735,55857
hsa-miR-21,17991735,55884
hsa-miR-21,17991735,55971
hsa-miR-21,17991735,55975
hsa-miR-21,17991735,56681
hsa-miR-21,17991735,56829
hsa-miR-21,17991735,57147
hsa-miR-21,17991735,57154
hsa-miR-21,17991735,57157
hsa-miR-21,17991735,57232
hsa-miR-21,17991735,57335
hsa-miR-21,17991735,57452
hsa-miR-21,17991735,57459
hsa-miR-21,17991735,57542
hsa-miR-21,17991735,57593
hsa-miR-21,17991735,57600
hsa-miR-21,17991735,57665
hsa-miR-21,17991735,57678
hsa-miR-21,17991735,57700
hsa-miR-21,17991735,59338
hsa-miR-21,17991735,63939
hsa-miR-21,17991735,64224
hsa-miR-21,17991735,64393
hsa-miR-21,17991735,64759
hsa-miR-21,17991735,64779
hsa-miR-21,17991735,64859
hsa-miR-21,17991735,64860
hsa-miR-21,17991735,65018
hsa-miR-21,17991735,65124
hsa-miR-21,17991735,79101
hsa-miR-21,17991735,79153
hsa-miR-21,17991735,79660
hsa-miR-21,17991735,79689
hsa-miR-21,17991735,79699
hsa-miR-21,17991735,79720
hsa-miR-21,17991735,79828
hsa-miR-21,17991735,79868
hsa-miR-21,17991735,79904
hsa-miR-21,17991735,80005
hsa-miR-21,17991735,80028
hsa-miR-21,17991735,80045
hsa-miR-21,17991735,80055
hsa-miR-21,17991735,80110
hsa-miR-21,17991735,80311
hsa-miR-21,17991735,80817
hsa-miR-21,17991735,81031
hsa-miR-21,17991735,81831
hsa-miR-21,17991735,83732
hsa-miR-21,17991735,84078
hsa-miR-21,17991735,84314
hsa-miR-21,17991735,84458
hsa-miR-21,17991735,84708
hsa-miR-21,17991735,84722
hsa-miR-21,17991735,84901
hsa-miR-21,17991735,84910
hsa-miR-21,17991735,85027
hsa-miR-21,17991735,85364
hsa-miR-21,17991735,85377
hsa-miR-21,17991735,89890
hsa-miR-21,17991735,89894
hsa-miR-21,17991735,90203
hsa-miR-21,17991735,90317
hsa-miR-21,17991735,90423
hsa-miR-21,17991735,90624
hsa-miR-21,17991735,91894
hsa-miR-21,17991735,92092
hsa-miR-21,17991735,93034
hsa-miR-21,17991735,94241
hsa-miR-21,17991735,113263
hsa-miR-21,17991735,114804
hsa-miR-21,17991735,114821
hsa-miR-21,17991735,114928
hsa-miR-21,17991735,115123
hsa-miR-21,17991735,115548
hsa-miR-21,17991735,118987
hsa-miR-21,17991735,120224
hsa-miR-21,17991735,121457
hsa-miR-21,17991735,127262
hsa-miR-21,17991735,127933
hsa-miR-21,17991735,130355
hsa-miR-21,17991735,132671
hsa-miR-21,17991735,134353
hsa-miR-21,17991735,135114
hsa-miR-21,17991735,135293
hsa-miR-21,17991735,143279
hsa-miR-21,17991735,145553
hsa-miR-21,17991735,150094
hsa-miR-21,17991735,151354
hsa-miR-21,17991735,152006
hsa-miR-21,17991735,153364
hsa-miR-21,17991735,153830
hsa-miR-21,17991735,157567
hsa-miR-21,17991735,158358
hsa-miR-21,17991735,160897
hsa-miR-21,17991735,195828
hsa-miR-21,17991735,201158
hsa-miR-21,17991735,203286
hsa-miR-21,17991735,205428
hsa-miR-21,17991735,222236
hsa-miR-21,17991735,246175
hsa-miR-21,17991735,254048
hsa-miR-21,17991735,259266
hsa-miR-21,17991735,283927
hsa-miR-21,17991735,285464
hsa-miR-21,17991735,285672
hsa-miR-21,17991735,341315
hsa-miR-21,17991735,348801
hsa-miR-21,17991735,352954
hsa-miR-21,17991735,375593
hsa-miR-21,17991735,388722
hsa-miR-21,17991735,440672
hsa-miR-21,17991735,440934
hsa-miR-21,17991735,494141
hsa-miR-21,17991735,619505
hsa-miR-21,17991735,652968
hsa-miR-21,17991735,653602
hsa-miR-21,17991735,684959
hsa-miR-21,17991735,692063
hsa-miR-21,17991735,728492
hsa-miR-21,17991735,729143
hsa-miR-21,17991735,100131909
hsa-miR-21,17991735,100132916
hsa-miR-21,17991735,100133941
hsa-miR-210,19826008,91
hsa-miR-210,19826008,324
hsa-miR-210,19826008,627
hsa-miR-210,19826008,1871
hsa-miR-210,19826008,2004
hsa-miR-210,19826008,3200
hsa-miR-210,19826008,3842
hsa-miR-210,19826008,4684
hsa-miR-210,19826008,5034
hsa-miR-210,19826008,5770
hsa-miR-210,19826008,7503
hsa-miR-210,19826008,8558
hsa-miR-210,19826008,9792
hsa-miR-210,19826008,10951
hsa-miR-210,19826008,23122
hsa-miR-210,19826008,23171
hsa-miR-210,19826008,23347
hsa-miR-210,19826008,23457
hsa-miR-210,19826008,23576
hsa-miR-210,19826008,25831
hsa-miR-210,19826008,25836
hsa-miR-210,19826008,29979
hsa-miR-210,19826008,57462
hsa-miR-210,19826008,57534
hsa-miR-210,19826008,58526
hsa-miR-210,19826008,80205
hsa-miR-210,19826008,81929
hsa-miR-210,19826008,132864
hsa-miR-210,19826008,201627
hsa-miR-210,19826008,266727
hsa-miR-210,19826008,286410
hsa-miR-210,19826008,375743
hsa-miR-215,17242205,214
hsa-miR-215,17242205,580
hsa-miR-215,17242205,627
hsa-miR-215,17242205,699
hsa-miR-215,17242205,865
hsa-miR-215,17242205,898
hsa-miR-215,17242205,983
hsa-miR-215,17242205,991
hsa-miR-215,17242205,1026
hsa-miR-215,17242205,1058
hsa-miR-215,17242205,1062
hsa-miR-215,17242205,1112
hsa-miR-215,17242205,1718
hsa-miR-215,17242205,1808
hsa-miR-215,17242205,1894
hsa-miR-215,17242205,1958
hsa-miR-215,17242205,1968
hsa-miR-215,17242205,1974
hsa-miR-215,17242205,2069
hsa-miR-215,17242205,2297
hsa-miR-215,17242205,2956
hsa-miR-215,17242205,3014
hsa-miR-215,17242205,3033
hsa-miR-215,17242205,3038
hsa-miR-215,17242205,3046
hsa-miR-215,17242205,3161
hsa-miR-215,17242205,3206
hsa-miR-215,17242205,3397
hsa-miR-215,17242205,3688
hsa-miR-215,17242205,3987
hsa-miR-215,17242205,3995
hsa-miR-215,17242205,4085
hsa-miR-215,17242205,4172
hsa-miR-215,17242205,4487
hsa-miR-215,17242205,4659
hsa-miR-215,17242205,4905
hsa-miR-215,17242205,4925
hsa-miR-215,17242205,4998
